"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_TOTALS_OCIAD1","p_OCIAD1_TOTALS","sig_TOTALS_OCIAD1","LFQ_KO_TOTALS_22","LFQ_KO_TOTALS_23","LFQ_KO_TOTALS_24","LFQ_WT_TOTALS_22","LFQ_WT_TOTALS_23","LFQ_WT_TOTALS_24","missingness"
"Q13595;Q13595-4;Q13595-3;Q13595-2","TRA2A","Transformer-2 protein homolog alpha",NA,NA,-1.31655336462427,0.0238313181101375,TRUE,28.433720885356,28.222304723895,27.968812065773,29.9640097274675,29.0272825937851,29.5832054476442,"complete"
"Q13596-2;Q13596;Q13596-3","SNX1","Sorting nexin-1",NA,NA,0.063286456816801,0.371653016596851,FALSE,24.365183734251,24.4061259662157,24.3325111953659,24.400757053598,24.302226059308,24.2109784124762,"complete"
"Q13601;Q13601-2","KRR1","KRR1 small subunit processome component homolog",NA,NA,-0.0548309408653331,0.913191428268487,FALSE,26.3027082884189,26.3973289708551,26.9170550412489,25.8328757733328,27.2769397652988,26.6717695844873,"complete"
"Q13608;Q13608-3;Q13608-2","PEX6","Peroxisome assembly factor 2",NA,NA,-0.309043515689265,0.570291593906183,FALSE,23.4359470740006,24.2901713569671,24.4459890946718,23.707075529308,25.0483217101552,24.3438408332441,"complete"
"Q13610","PWP1","Periodic tryptophan protein 1 homolog",NA,NA,-0.665506611628736,0.00848033172413272,FALSE,25.2993403084083,24.9462812755515,25.1399829153224,25.7395927911072,25.923904928586,25.7186266144752,"complete"
"Q13616","CUL1","Cullin-1",NA,NA,0.768939398127333,0.0493741054944576,FALSE,24.9246524745753,25.6039415069535,25.0873991755032,24.7737912455718,24.1471046381183,24.3882790789599,"complete"
"Q13617;Q13617-2","CUL2","Cullin-2",NA,NA,-0.629579716699165,0.257318393067081,FALSE,23.6884355719257,23.8373758376824,23.2541818634686,25.0255054568366,23.9125179367217,23.7307090296159,"complete"
"Q13618;Q13618-2;Q13618-3","CUL3","Cullin-3",NA,NA,-0.00590613714696886,0.95831138087139,FALSE,25.3792805679289,25.6617029098023,25.575397181499,25.5312492616477,25.6632299425055,25.4396198665179,"complete"
"Q13619;Q13619-2","CUL4A","Cullin-4A",NA,NA,1.6622339104902,0.0265267197855909,TRUE,24.132152149723,25.105059262539,25.1641532156372,22.5452676342015,23.756360842864,23.1130344193631,"complete"
"Q13620-3;Q13620-1;Q13620","CUL4B","Cullin-4B",NA,NA,0.275362815512267,0.54874934697726,FALSE,25.4897200131048,25.0318445928631,25.5539328122061,24.7061684936542,25.8223580570874,24.7208824208956,"complete"
"Q13637","RAB32","Ras-related protein Rab-32",NA,NA,0.379801229475767,0.146869937337357,FALSE,24.9474718414191,24.8492607201446,24.9377590545868,24.5260213451657,24.8240861777181,24.2449804048394,"complete"
"Q13641","TPBG","Trophoblast glycoprotein",NA,NA,0.140469398791268,0.293778972099209,FALSE,24.80846394746,25.1506156844419,24.970401580798,24.9124866203289,24.8473241204226,24.7482622755746,"complete"
"Q13642-1;Q13642-5;Q13642-4;Q13642;Q13642-3","FHL1","Four and a half LIM domains protein 1",NA,NA,-0.292628639705864,0.269038153503387,FALSE,26.2638794604877,25.8355069675514,25.9045085914762,26.3746103625009,25.947007874361,26.560162701771,"complete"
"Q13685","AAMP","Angio-associated migratory cell protein",NA,NA,0.691442745221433,0.0251025456312761,FALSE,25.3420738554754,25.1855070765168,25.0548654288226,24.7988733350433,24.3883467381413,24.3208980519659,"complete"
"Q13686","ALKBH1","Alkylated DNA repair protein alkB homolog 1","Matrix","Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications",0.305703185202368,0.0211983267997003,FALSE,24.1285415424734,24.3401541983811,24.2104719109118,23.9860631385031,23.8797565274713,23.8962384301848,"MAR"
"Q13724;Q13724-2","MOGS","Mannosyl-oligosaccharide glucosidase",NA,NA,0.206025119519364,0.596698148317115,FALSE,27.3326767691357,27.7312807734567,27.9083814275025,27.0421628288695,28.0516906328658,27.2604101498015,"complete"
"Q13740-2;Q13740;Q13740-4;Q13740-3","ALCAM","CD166 antigen",NA,NA,1.36882149549433,0.0187091170672942,TRUE,27.7924642920803,27.7540268673976,27.4256092733787,26.7918748097161,25.9959575895955,26.077803547062,"complete"
"Q13765;E9PAV3-2;E9PAV3;Q9BZK3","NACA","Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form",NA,NA,0.375368221127168,0.00667560646202322,FALSE,28.4019679778091,28.4590561676209,28.4233620723118,28.0879888128665,28.1035288911504,27.9667638503434,"complete"
"Q13769","THOC5","THO complex subunit 5 homolog",NA,NA,0.0742739827260017,0.749010263219101,FALSE,26.3011134292745,26.5145459185818,26.5411369229028,26.287817373643,26.7508843961235,26.0952725528146,"complete"
"Q13813;Q13813-2","SPTAN1","Spectrin alpha chain, non-erythrocytic 1",NA,NA,0.374818839606299,0.0199074639111595,FALSE,28.219760007518,28.4736622618992,28.3186569702185,28.042118656907,27.921492839373,27.9240112245368,"complete"
"Q13823","GNL2","Nucleolar GTP-binding protein 2",NA,NA,-1.88876806299126,0.0813856319888113,FALSE,24.3252799003482,24.2366091860235,25.1195313288127,25.1699368460319,27.0253879432606,27.1523998148657,"complete"
"Q13825;Q13825-2","AUH","Methylglutaconyl-CoA hydratase, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism",-0.404012599674068,0.12737921163719,FALSE,24.372972528783,24.8406468376958,24.7995810986719,24.8251887479208,25.0620763519022,25.3379731643499,"complete"
"Q13838;Q13838-2","DDX39B","Spliceosome RNA helicase DDX39B",NA,NA,-0.105935138763435,0.60932391769175,FALSE,29.6050719485986,29.355895445436,29.6350432488644,29.3412646468199,29.6634354048921,29.9091160074773,"complete"
"Q13867","BLMH","Bleomycin hydrolase",NA,NA,0.216788538411333,0.0109003767450582,FALSE,26.8013761809597,26.8511799244814,26.7835115882983,26.6653347459177,26.5552165563642,26.5651507762235,"complete"
"Q13868;Q13868-3;Q13868-2","EXOSC2","Exosome complex component RRP4",NA,NA,0.751600367549766,0.0694021113707798,FALSE,25.2254809812714,25.4846733770954,25.7117781168421,24.2525238241491,25.0577880206726,24.8568195277379,"complete"
"Q13884;Q13884-2;Q13424-2;Q13424","SNTB1","Beta-1-syntrophin",NA,NA,2.97039280899357,0.165610699340136,FALSE,24.8186979102901,24.3750318610021,22.7402448474353,23.8371650072501,20.1306800176716,19.0549511668251,"MNAR"
"Q13895","BYSL","Bystin",NA,NA,-0.531516488447767,0.145328057881485,FALSE,26.0511067289005,25.6993706507927,26.0186304810858,26.2791383559135,26.9316774795439,26.1528414906649,"complete"
"Q13907;Q13907-2","IDI1","Isopentenyl-diphosphate Delta-isomerase 1","Matrix","Metabolism > Lipid metabolism > Cholesterol-associated",0.715356374628566,0.0741710470126248,FALSE,25.8843149859962,25.1196140433021,25.3616598542405,24.8067821381066,24.5872536681151,24.8254839534314,"complete"
"Q13951;Q13951-2","CBFB","Core-binding factor subunit beta",NA,NA,0.721021707425667,0.0140496195704338,FALSE,25.5456772488075,25.2587250679587,25.2405339292648,24.8530879003082,24.6320750085317,24.3967082149141,"complete"
"Q13952-6;Q13952-7;Q13952-2;Q13952-5;Q13952-3;Q13952;Q13952-4","NFYC","Nuclear transcription factor Y subunit gamma",NA,NA,-0.127485198074535,0.487584245049206,FALSE,24.1554816946355,23.9256926491632,23.8608423720586,24.3022732427617,23.8417564591798,24.1804426081394,"complete"
"Q14008-2;Q14008;Q14008-3","CKAP5","Cytoskeleton-associated protein 5",NA,NA,0.545812714104535,0.0564085555221784,FALSE,26.4265182700314,26.409213952296,26.6218700392627,25.6626442845625,26.2049559017615,25.9525639329525,"complete"
"Q14011;Q14011-2","CIRBP","Cold-inducible RNA-binding protein",NA,NA,0.250489681785631,0.294474418564613,FALSE,27.2507829499016,26.9823067206297,27.293560775725,26.5970888551012,26.9879711699728,27.1901213758254,"complete"
"Q14103-3;Q14103;Q14103-4;Q14103-2","HNRNPD","Heterogeneous nuclear ribonucleoprotein D0",NA,NA,0.3113019908117,0.482190867790692,FALSE,30.500283105015,30.3187831543611,30.8654120402588,29.591273032026,30.7864315657457,30.3728677294281,"complete"
"Q14108;Q14108-2","SCARB2","Lysosome membrane protein 2",NA,NA,0.45537882536647,0.13912412316067,FALSE,27.5051944982722,27.59459353607,27.5722002229582,27.1592533346091,27.4029688574519,26.74362958914,"complete"
"Q14118","DAG1","Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan",NA,NA,0.0605633457178349,0.690948317799946,FALSE,24.0239610881723,23.8809404870508,24.0981196187424,23.7258435638981,24.150873065739,23.9446145271749,"complete"
"Q14126","DSG2","Desmoglein-2",NA,NA,-0.279651076050168,0.0516598525529392,FALSE,27.1573401924376,27.0506788420823,27.0726988545492,27.4327274596523,27.4662858576172,27.2206577999501,"complete"
"Q14137;Q14137-2","BOP1","Ribosome biogenesis protein BOP1",NA,NA,-0.210811145925234,0.790944631909593,FALSE,25.78862984092,26.7717014188836,27.1789640390941,25.7137308082048,27.8284428131334,26.8295551153352,"complete"
"Q14139;Q14139-2","UBE4A","Ubiquitin conjugation factor E4 A",NA,NA,0.460732360414532,0.352197731027986,FALSE,23.7488080311954,25.0172654788065,24.6789825144511,23.8165001225422,24.3246152831903,23.9217435374769,"complete"
"Q14141-2;Q14141-4;Q14141;Q14141-3","SEPT6","Septin-6",NA,NA,0.491009722620934,0.045995423207622,FALSE,24.3459927322909,24.4876019423562,24.2698084383283,24.1308012554679,23.807446700602,23.6921259890427,"complete"
"Q14151;Q14151-2","SAFB2","Scaffold attachment factor B2",NA,NA,-0.868410395686233,0.0663154313296801,FALSE,26.9117527067971,26.6896420083598,27.0299196662491,27.4599607652275,28.2713422256501,27.5052425775871,"complete"
"Q14152;Q14152-2","EIF3A","Eukaryotic translation initiation factor 3 subunit A",NA,NA,0.176908170852965,0.0322178855744558,FALSE,27.5584890148386,27.647851739583,27.5575354955376,27.4951355170318,27.3801897524277,27.3578264679408,"complete"
"Q14155-1;Q14155-5;Q14155-6;Q14155-2;Q14155-3;Q14155","ARHGEF7","Rho guanine nucleotide exchange factor 7",NA,NA,0.801592882765298,0.0859225244294871,FALSE,23.691631207084,23.6704744740616,23.8233323514775,22.7832752698139,23.0704976530709,NA,NA
"Q14156;Q14156-2;Q14156-3","EFR3A","Protein EFR3 homolog A",NA,NA,0.753963150791666,0.150244759504939,FALSE,23.9563300218624,25.1254810454095,24.3864298499228,24.1679481578309,23.6343671759446,23.4040361310442,"complete"
"Q14157-4;Q14157-1;Q14157-3;Q14157;Q14157-5","UBAP2L","Ubiquitin-associated protein 2-like",NA,NA,0.189715999794331,0.465257513061825,FALSE,25.7501511843988,25.3655762847128,25.3558155321499,25.475197801374,24.9169238068993,25.5102733936052,"complete"
"Q14160-3;Q14160;Q14160-2","SCRIB","Protein scribble homolog",NA,NA,0.511579731547567,0.0749289780659488,FALSE,27.1108840035404,27.6530016289848,27.5097693208631,26.8125583624774,27.0021732510232,26.924184145245,"complete"
"Q14165","MLEC","Malectin",NA,NA,-0.294434702568765,0.244350776178307,FALSE,26.6829576812465,26.3725508695118,26.7280081026528,26.5778175309198,27.1902488790521,26.8987543511455,"complete"
"Q14166","TTLL12","Tubulin--tyrosine ligase-like protein 12",NA,NA,0.2665310276663,0.221047986047982,FALSE,26.5349807542896,26.2040300826876,26.1475742506298,26.2984963525943,25.8427207522146,25.9457748997992,"complete"
"Q14168-6;Q14168-2;Q14168-3;Q14168;Q14168-4;Q14168-5","MPP2","MAGUK p55 subfamily member 2",NA,NA,1.8194856475409,0.000154496608902662,TRUE,25.5837235790207,25.8220892191867,25.6936591224257,23.9631700173525,23.9813205640921,23.6965243965658,"complete"
"Q14195-2;Q14195","DPYSL3","Dihydropyrimidinase-related protein 3",NA,NA,1.01185955096387,0.000168350632938011,TRUE,26.0037938713757,25.8538948631693,25.8846320023213,24.9366991289793,24.8462958711153,24.9237470838801,"complete"
"Q14197","ICT1","Peptidyl-tRNA hydrolase ICT1, mitochondrial",NA,NA,0.457182908029303,0.555155738984914,FALSE,25.9189840103542,27.0132905332294,NA,25.6279522529558,26.603013492699,25.7958973456327,NA
"Q14202-2;Q14202","ZMYM3","Zinc finger MYM-type protein 3",NA,NA,-0.189422473174602,0.468157244339144,FALSE,23.3259646861193,23.2265782905729,23.3912583668883,23.401045666661,23.9119332924114,23.1990898040319,"MAR"
"Q14203-3;Q14203-4;Q14203-5","DCTN1","Dynactin subunit 1",NA,NA,0.1048805940999,0.576649680701417,FALSE,26.1949595917659,26.1826478649744,26.0587142504259,26.2748473354478,26.1029442344956,25.7438883549231,"complete"
"Q14204","DYNC1H1","Cytoplasmic dynein 1 heavy chain 1",NA,NA,0.3758922663853,0.0141995675081482,FALSE,27.8212195284671,27.8474098808841,27.7945074227124,27.5233070498383,27.4694522107093,27.3427007723601,"complete"
"Q14232;Q14232-2","EIF2B1","Translation initiation factor eIF-2B subunit alpha",NA,NA,0.149369466117584,0.339893112492194,FALSE,24.5612737716613,24.9087956640582,24.726963584655,24.6675060606077,24.4984436874068,NA,NA
"Q14240;Q14240-2","EIF4A2","Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",NA,NA,2.33053631560253,0.00107348703105805,TRUE,26.9579434770056,27.2180071872094,27.1677465739385,24.7685924559375,25.0677970635835,24.5156987718249,"complete"
"Q14241","TCEB3","Transcription elongation factor B polypeptide 3",NA,NA,0.816281863995066,0.0211948712622759,FALSE,23.9947561300196,24.3291545474254,24.4270596965046,23.1057355369026,23.6714600538571,23.5249291912047,"complete"
"Q14247-3;Q14247;Q14247-2","CTTN","Src substrate cortactin",NA,NA,0.0499995712925667,0.933383178976771,FALSE,25.9208062202558,25.4128565496794,24.9720346593031,26.2694576182678,24.6170884242361,25.2691526728567,"complete"
"Q14249","ENDOG","Endonuclease G, mitochondrial","IMS","Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial dynamics and surveillance > Apoptosis",-0.321694916180068,0.419955774112038,FALSE,23.2441249696618,23.5606853822073,23.8466088255611,23.2769185462083,24.2556157232517,24.0839696565104,"complete"
"Q14254","FLOT2","Flotillin-2",NA,NA,-0.0237816207608645,0.886200285395018,FALSE,28.1569609301265,28.4317390606975,28.3790204055578,28.3132246921646,28.585216699904,28.1406238665958,"complete"
"Q14257","RCN2","Reticulocalbin-2",NA,NA,-0.357592339747033,0.316684011527534,FALSE,29.0161146875743,28.6438670479922,28.4518934706199,29.5254432728042,28.6396268076241,29.0195821449992,"complete"
"Q14258","TRIM25","E3 ubiquitin/ISG15 ligase TRIM25",NA,NA,0.3514621180856,0.0195590493405909,FALSE,25.4433655194302,25.5688174596335,25.6070036378922,25.0738155768415,25.3194753519634,25.1715093338942,"complete"
"Q14315-2;Q14315","FLNC","Filamin-C",NA,NA,5.4607691500269,0.0379949789667065,TRUE,25.5217964800443,25.9949668132359,24.6782376568245,21.9207884646187,20.2305952033088,17.6613098320965,"MNAR"
"Q14318-2;Q14318;Q14318-3","FKBP8","Peptidyl-prolyl cis-trans isomerase FKBP8","MOM","Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy",-0.0456479543329706,0.653302781332652,FALSE,27.7236363308628,27.9186739058297,27.9309025867231,27.7758937635426,27.9972252786002,27.9370376442717,"complete"
"Q14320;Q9Y247","FAM50A","Protein FAM50A",NA,NA,-0.403264728563865,0.343522224009857,FALSE,25.285235933351,24.6326407964116,24.6097793282977,25.5670687685984,24.6497081486882,25.5206733264653,"complete"
"Q14344;Q14344-2","GNA13","Guanine nucleotide-binding protein subunit alpha-13",NA,NA,0.0413469393989985,0.792564976949097,FALSE,25.7602577618305,26.1783113170705,25.9517868246132,26.0346959112701,25.9678320373384,25.7637871367087,"complete"
"Q14353;Q14353-2","GAMT","Guanidinoacetate N-methyltransferase",NA,NA,1.0615021841238,0.0880502140526628,FALSE,24.8035267608633,24.6048977114555,25.1105637566441,23.0877168618832,23.8909249758975,24.3558398388108,"complete"
"Q14376;Q14376-2","GALE","UDP-glucose 4-epimerase",NA,NA,-0.00975543108346599,0.981370376648502,FALSE,24.3459913890277,24.1052989266218,24.0953539864921,24.5226283341493,NA,23.8613120627787,NA
"Q14444-2;Q14444","CAPRIN1","Caprin-1",NA,NA,0.773584934624399,0.0163451951034363,FALSE,27.330702855872,27.2262289699658,27.0821123888534,26.7194639050469,26.311031175866,26.2877943299051,"complete"
"Q14498-2;Q14498;Q14498-3;Q86U06-3;Q86U06-4;Q86U06-5;Q86U06-2;Q86U06","RBM39","RNA-binding protein 39",NA,NA,0.016249783444831,0.971467188924296,FALSE,26.9218793993352,27.264344803553,27.4679059478006,26.8294763724837,27.9669931383743,26.8089112894963,"complete"
"Q14527-2;Q14527","HLTF","Helicase-like transcription factor",NA,NA,3.62991710963006,0.000156024947118387,TRUE,24.2399609216752,24.8763928905517,24.6784688389435,20.9574222496163,21.2866228485118,20.6610262241521,"MNAR"
"Q14534","SQLE","Squalene monooxygenase",NA,NA,0.702969654264717,0.00207425957531438,FALSE,24.7939519127179,24.7264806924739,24.6556076733222,NA,23.9818526989953,24.0629015114846,NA
"Q14554;Q14554-2","PDIA5","Protein disulfide-isomerase A5",NA,NA,0.295058152606167,0.384063915878787,FALSE,22.9452782000167,23.3181755354552,23.0427152319335,23.0856955989241,23.0522488717863,22.2830500388765,"complete"
"Q14558;Q14558-2","PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1",NA,NA,0.545473314965268,0.0844650903448444,FALSE,24.4158255842384,24.5806242686427,24.377778909989,24.1700371670798,24.0104586990762,23.5573129518183,"complete"
"Q14562","DHX8","ATP-dependent RNA helicase DHX8",NA,NA,0.24615274673123,0.74584645820788,FALSE,24.8564202500573,24.9501815909458,25.7147033638464,23.8700687844378,26.0500389046082,24.8627392756098,"complete"
"Q14566","MCM6","DNA replication licensing factor MCM6",NA,NA,0.251685464541001,0.332339038122086,FALSE,27.7768767724692,27.3835378655152,27.7790847670229,27.0311130444996,27.5421354155484,27.6111945513363,"complete"
"Q14571;Q14571-2","ITPR2","Inositol 1,4,5-trisphosphate receptor type 2",NA,NA,-0.482438701973766,0.364579199723912,FALSE,23.426751473102,24.3455699070837,24.4113361370546,23.9810501641583,25.1809997531986,24.4689237058047,"complete"
"Q14573","ITPR3","Inositol 1,4,5-trisphosphate receptor type 3",NA,NA,0.389551736851967,0.355264030832242,FALSE,24.7223083158967,25.0423835235652,25.2567187196125,24.2059245494975,25.2460759376182,24.4007548614028,"complete"
"Q14574-2;Q14574","DSC3","Desmocollin-3",NA,NA,-0.303807055531017,0.159669667574125,FALSE,24.3728577836491,24.2025463386018,NA,24.3765748439981,24.849895256783,24.5480572491883,NA
"Q14642","INPP5A","Type I inositol 1,4,5-trisphosphate 5-phosphatase",NA,NA,-0.246859483945467,0.195928850255959,FALSE,23.4918441135223,23.9141895377237,23.7913109380264,23.8997860303429,24.0588293303963,NA,NA
"Q14643-4;Q14643-3;Q14643-8;Q14643-7;Q14643-5;Q14643-6;Q14643-2;Q14643","ITPR1","Inositol 1,4,5-trisphosphate receptor type 1",NA,NA,0.0186325625500317,0.935822883056242,FALSE,24.1053252057092,23.8926611204044,24.1889856888279,23.7865770167477,24.4207593681786,23.9237379423651,"complete"
"Q14651","PLS1","Plastin-1",NA,NA,1.66458834541633,0.0206091530579156,TRUE,25.2138564377407,25.919982975129,25.7971564111331,23.8785584442537,24.6155160026798,23.4431563408203,"complete"
"Q14669-2;Q14669-4;Q14669;Q14669-3","TRIP12","E3 ubiquitin-protein ligase TRIP12",NA,NA,0.419870413035767,0.234180940511243,FALSE,25.351301304191,25.5180530648939,25.7782212587676,24.6926249284244,25.5650275056821,25.1303119546387,"complete"
