"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_MITOS_OCIAD1","p_OCIAD1_MITOS","sig_MITOS_OCIAD1","LFQ_KO_MITOS_22","LFQ_KO_MITOS_23","LFQ_KO_MITOS_24","LFQ_WT_MITOS_22","LFQ_WT_MITOS_23","LFQ_WT_MITOS_24","missingness"
"Q02818","NUCB1","Nucleobindin-1",NA,NA,0.863121961058333,0.0822493619263089,FALSE,26.9653957484177,26.6225609729167,27.009087340797,25.570608204046,25.8759327455895,26.5611372293209,"complete"
"Q02878","RPL6","60S ribosomal protein L6",NA,NA,0.000871225086498839,0.995166804863354,FALSE,29.4263242128478,29.381646179094,29.4419011650832,29.3054558667316,29.2745259703906,29.6672760446433,"complete"
"Q02880-2;Q02880","TOP2B","DNA topoisomerase 2-beta",NA,NA,0.789958199182333,0.0442207323422082,FALSE,24.4422621613374,24.3993859933179,23.8614416246187,23.4819030814664,23.7670241982916,23.084287901969,"complete"
"Q02952-3;Q02952-2;Q02952","AKAP12","A-kinase anchor protein 12",NA,NA,1.12298548593477,0.0304819288746588,TRUE,23.7776774010909,23.6726841417591,24.3762481518554,22.7484403740575,22.7893939784551,22.9198188843885,"complete"
"Q02978;Q02978-2","SLC25A11","Mitochondrial 2-oxoglutarate/malate carrier protein","MIM","Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport > SLC25A family",0.312579527132034,0.24668585431581,FALSE,31.3032871275565,31.7054576463928,31.5872018377272,31.594950109772,30.9955876501079,31.0676702704005,"complete"
"Q03001;Q03001-8;Q03001-14;Q03001-9","DST","Dystonin",NA,NA,0.370138676591399,0.706841121837366,FALSE,26.2802163881412,27.8612547249531,27.6733372819079,28.407755451855,26.0276488043868,26.2689881089862,"complete"
"Q03135;P56539","CAV1","Caveolin-1",NA,NA,-0.116709741464831,0.148940979508005,FALSE,25.053931575825,25.1208108626818,24.9371025674736,25.2078621638766,25.1339100386493,25.120202027849,"complete"
"Q03252","LMNB2","Lamin-B2",NA,NA,0.271396941778001,0.182967340359793,FALSE,25.9439414626225,25.964397167432,25.9452072710186,25.7775901734054,25.8498928258037,25.41187207653,"complete"
"Q03518;Q03518-2","TAP1","Antigen peptide transporter 1",NA,NA,-0.00961777049660029,0.946923269327377,FALSE,26.593642044098,26.3456701676667,26.5069829458701,26.2671522496717,26.6258547755407,26.5821414439122,"complete"
"Q03519;Q03519-2","TAP2","Antigen peptide transporter 2",NA,NA,0.731184781218765,0.0775384420736277,FALSE,25.0618693479295,25.0069366095324,24.3310986199865,23.9354054475192,24.0675560552264,24.2033887310465,"complete"
"Q04323;Q04323-2","UBXN1","UBX domain-containing protein 1",NA,NA,-3.08743402451763,6.31438324489975e-05,TRUE,22.0195844945919,21.7858371792217,22.1081718142485,24.9174003420648,25.3069075413797,24.9515876781705,"MNAR"
"Q04637-5;Q04637-4;Q04637-3;Q04637;Q04637-8;Q04637-9;Q04637-6;Q04637-7;REV__Q8NEG2-2;REV__Q8NEG2","EIF4G1","Eukaryotic translation initiation factor 4 gamma 1",NA,NA,0.388666392636136,0.0939972935890557,FALSE,26.3806402031297,26.0851619570123,26.4553261177861,25.6491514030184,26.0347857166561,26.0711919803452,"complete"
"Q04656-5;Q04656;Q04656-2;Q04656-3;Q04656-4","ATP7A","Copper-transporting ATPase 1",NA,NA,-0.5498462602107,0.213340396349895,FALSE,23.9656907615531,23.6232156095258,23.8893252285247,23.9240186997008,24.2299142297625,24.9738374507724,"complete"
"Q04721;P46531","NOTCH2","Neurogenic locus notch homolog protein 2;Notch 2 extracellular truncation;Notch 2 intracellular domain",NA,NA,-3.6495227222719,0.00565983731499635,TRUE,20.9271951031292,20.2688431289149,19.5635708054024,23.0314982962086,23.8878745151318,24.7888043929218,"MNAR"
"Q04760;Q04760-2","GLO1","Lactoylglutathione lyase",NA,NA,-0.895290435742933,0.00991245544351771,FALSE,24.5313766630975,24.5358698807523,24.9733299024079,25.6804325716109,25.7036455360566,25.342369645819,"complete"
"Q04837","SSBP1","Single-stranded DNA-binding protein, mitochondrial","Matrix","Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid",0.0471946773367335,0.422547592478556,FALSE,28.7037440507755,28.7561243578875,28.6646550132195,28.724676470915,28.6823431514257,28.5759197675316,"complete"
"Q04917","YWHAH","14-3-3 protein eta",NA,NA,0.116285644030601,0.501611226158944,FALSE,25.9262983426725,26.1428576459071,25.7176389917934,25.9489834202779,25.6233314276774,25.8656232003259,"complete"
"Q04941;Q04941-2","PLP2","Proteolipid protein 2",NA,NA,0.582017084449767,0.00962527518231439,FALSE,28.8495621504103,28.9837356002068,28.6661776510815,28.3881227326568,28.2650510083321,28.1002504073604,"complete"
"Q05048","CSTF1","Cleavage stimulation factor subunit 1",NA,NA,0.262473882291967,0.789127725977517,FALSE,NA,24.8239702666278,23.3596673423302,24.6196892932178,23.5716495951413,23.296695878202,NA
"Q05519-2;Q05519","SRSF11","Serine/arginine-rich splicing factor 11",NA,NA,0.588818512132601,0.174509083435651,FALSE,25.1854519493749,24.920777607217,24.4228334699998,23.8395377666458,24.1499543768919,24.7731153466562,"MAR"
"Q05639","EEF1A2","Elongation factor 1-alpha 2",NA,NA,1.34516557493066,0.000950707875981923,TRUE,27.8899863935207,27.6339969269236,28.0036271780023,26.281233747252,26.626113747931,26.5847662784716,"complete"
"Q05655;Q05655-2","PRKCD","Protein kinase C delta type;Protein kinase C delta type regulatory subunit;Protein kinase C delta type catalytic subunit",NA,NA,0.1222510715513,0.757684243011787,FALSE,24.2596131098877,23.7345657492957,23.9929613366237,23.2858161249359,23.9215828403724,24.4129880158449,"complete"
"Q05682-5;Q05682-4;Q05682-3;Q05682-6;Q05682-2;Q05682","CALD1","Caldesmon",NA,NA,0.596450742877366,0.00328732053557249,FALSE,25.8990164861707,25.9767835911199,25.750941220948,25.3158289891461,25.199654996141,25.3219050843194,"complete"
"Q05707;Q05707-2;Q05707-3","COL14A1","Collagen alpha-1(XIV) chain",NA,NA,-2.00352735594097,0.00225083106295618,TRUE,23.3723424067117,23.4418919903748,22.8772693025213,25.20250632374,25.0979018717558,25.4016775719349,"complete"
"Q05932-3;Q05932-2;Q05932-4;Q05932","FPGS","Folylpolyglutamate synthase, mitochondrial","Matrix","Metabolism > Vitamin metabolism > Folate and 1-C metabolism",0.828278655684834,0.0085388624612438,FALSE,26.7914453894633,26.5404308687801,26.6301663415165,25.634465526317,26.0597178489411,25.7830232574473,"complete"
"Q06124-1;Q06124;Q06124-3","PTPN11","Tyrosine-protein phosphatase non-receptor type 11",NA,NA,0.772264010058635,0.137430145146727,FALSE,26.0651253966811,25.7646888754107,25.5921143607619,24.9334278263456,25.6663993948383,24.5053093814939,"MAR"
"Q06136;Q06136-2","KDSR","3-ketodihydrosphingosine reductase",NA,NA,-1.12701544405897,0.000743045908168948,TRUE,26.1964334213131,26.3760547243316,26.3921885555387,27.6025981039424,27.3021294055869,27.440995523831,"complete"
"Q06203","PPAT","Amidophosphoribosyltransferase",NA,NA,0.257782091065437,0.33900798271007,FALSE,23.3228904682102,22.9320745896852,23.0659461680722,22.4551874698312,22.996535477692,23.0958420052481,"complete"
"Q06210-2;Q06210;O94808","GFPT1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1",NA,NA,-0.8439917702153,0.0443137027889424,FALSE,24.0578475297553,24.2079555984241,24.380807021697,25.3289732475077,25.2208476485399,24.6287645644747,"complete"
"Q06481-4;Q06481-2;Q06481-3;Q06481-6;Q06481;Q06481-5","APLP2","Amyloid-like protein 2",NA,NA,-0.654368978276533,0.0505974407215663,FALSE,24.9535676360477,24.8181913250852,25.4073136179032,25.5979172284022,25.6901234666612,25.8541388188023,"complete"
"Q06587;Q06587-2","RING1","E3 ubiquitin-protein ligase RING1",NA,NA,0.678545303187637,0.4303553542726,FALSE,NA,24.8101782821733,23.6865337682435,23.6231997540459,23.8192604509844,23.266971961032,NA
"Q06787-8;Q06787-6;Q06787-2;Q06787-4;Q06787-5;Q06787-9;Q06787-7;Q06787-3;Q06787;Q06787-11;Q06787-10","FMR1","Fragile X mental retardation protein 1",NA,NA,-1.11200788866233,0.0467980533178957,TRUE,24.634869743351,24.4550007781926,24.6452488151042,25.3897427944171,25.4588322131703,26.2225679950474,"complete"
"Q06830","PRDX1","Peroxiredoxin-1",NA,NA,-0.337269938907067,0.0575529118689309,FALSE,30.744697903863,30.5406268036259,30.8522586656256,30.9058901534884,31.2130596350701,31.0304434012772,"complete"
"Q07020;Q07020-2","RPL18","60S ribosomal protein L18",NA,NA,-0.0396685253761682,0.734500226798861,FALSE,29.3943813121783,29.3177182141425,29.3664521743401,29.2771614520442,29.3215828537403,29.5988129710049,"complete"
"Q07021","C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","Matrix","Signaling > Immune response",-0.19930793979497,0.133614970643476,FALSE,32.0275388951769,31.9323331532056,32.2117738116614,32.2243817992853,32.3821703238671,32.1630175562764,"complete"
"Q07065","CKAP4","Cytoskeleton-associated protein 4",NA,NA,-0.720624412768466,0.000590465864944474,FALSE,30.1339504845864,30.1534683382708,30.1655934399163,30.8743297394093,30.8215601116591,30.9189956500105,"complete"
"Q07157-2;Q07157","TJP1","Tight junction protein ZO-1",NA,NA,-0.756237682225166,0.00654762765842403,FALSE,25.7753637991832,25.5583582860041,25.6302133237517,26.2404723146514,26.6029727812242,26.3892033597389,"complete"
"Q07666;Q07666-3;Q07666-2;Q5VWX1","KHDRBS1","KH domain-containing, RNA-binding, signal transduction-associated protein 1",NA,NA,0.0512397350114675,0.839112435825628,FALSE,24.8166900660597,25.0365963324097,25.4832012476506,25.2672703812014,24.8267181115076,25.0887799483766,"complete"
"Q07812-2;Q07812-5;Q07812-8;Q07812;Q07812-7;Q07812-6;Q07812-4","BAX","Apoptosis regulator BAX","MOM","Mitochondrial dynamics and surveillance > Apoptosis",0.0713319321681993,0.676491081848979,FALSE,26.7991015045371,27.0208946930335,27.0159379316434,27.0208732381381,26.6004885705294,27.0005765240419,"complete"
"Q07866-8;Q07866-2;Q07866-3;Q07866;Q07866-7;Q07866-5;Q07866-10;Q07866-6;Q07866-4;Q07866-9","KLC1","Kinesin light chain 1",NA,NA,0.0526450972454526,0.796780607235097,FALSE,NA,23.8011196348048,23.9278444303871,23.7948933337104,23.5217387467183,24.1188787256228,NA
"Q07954;Q07954-2","LRP1","Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain",NA,NA,0.941070114352566,0.0125423394789855,FALSE,24.7199079145007,24.3392840082837,24.8007823299638,23.3761021003147,23.9320868381613,23.7285749712145,"complete"
"Q07955;Q07955-3;Q07955-2","SRSF1","Serine/arginine-rich splicing factor 1",NA,NA,2.3617132235137,0.0097697736561047,TRUE,24.3411289010887,23.5260597718179,24.6615628832451,21.0688383236469,22.1032011163686,22.2715724455951,"complete"
"Q07960","ARHGAP1","Rho GTPase-activating protein 1",NA,NA,-3.02359307811217,7.66354577061641e-07,TRUE,20.3885875097369,20.3401335870253,20.4758977531652,23.4134619710914,23.5011535482175,23.360782564955,"MNAR"
"Q08209-2;Q08209;Q08209-3;Q08209-5;Q08209-4;P16298-2;P16298-3;P16298;P16298-4;P48454-2;P48454;P48454-3","PPP3CA","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform",NA,NA,0.580365442936433,0.104429539984179,FALSE,22.4816430374076,22.8939288433921,23.1465707470047,NA,22.1027213840007,22.4179761486627,NA
"Q08211;Q08211-2","DHX9","ATP-dependent RNA helicase A",NA,NA,0.528696739606364,0.00191038081389189,FALSE,27.7422036765667,27.6880595154662,27.580125085238,27.11137292004,27.2457109173607,27.0672142210511,"complete"
"Q08257;Q08257-3;Q08257-2","CRYZ","Quinone oxidoreductase","Matrix","0",0.444203444250199,0.00871340658310025,FALSE,28.1732139519039,28.1875390793458,28.3903096573074,27.8635490090332,27.8518601956367,27.7030431511366,"complete"
"Q08378;Q08378-2;Q08378-4","GOLGA3","Golgin subfamily A member 3",NA,NA,0.502086468614031,0.270674652720426,FALSE,29.4812645280184,29.46248677452,30.2039917148622,NA,28.9519631830397,29.4756925579993,NA
"Q08380","LGALS3BP","Galectin-3-binding protein",NA,NA,-0.275314774221165,0.174987303443113,FALSE,28.4178913466157,28.1588734076104,28.4506798817143,28.3609216268985,28.6797861245402,28.8126812071652,"complete"
"Q08426;Q08426-2","EHHADH","Peroxisomal bifunctional enzyme;Enoyl-CoA hydratase/3,2-trans-enoyl-CoA isomerase;3-hydroxyacyl-CoA dehydrogenase","unknown","Metabolism > Lipid metabolism",0.88661417761573,0.00456132276737848,FALSE,27.3689834937105,27.3030129671713,26.9943713736791,26.2021226370988,26.2825740277013,26.5218286369136,"complete"
"Q08431;Q08431-4;Q08431-3;Q08431-2","MFGE8","Lactadherin;Lactadherin short form;Medin",NA,NA,-0.622793848731501,0.0290842983884533,FALSE,26.5880816219853,26.5257596569543,26.9258968306099,27.2967593457595,27.3707244361746,27.2406358738099,"complete"
"Q08722-2;Q08722-3;Q08722-4;Q08722","CD47","Leukocyte surface antigen CD47",NA,NA,0.105202636707833,0.154888241177257,FALSE,26.0249016560489,26.0192228210051,26.1636760632754,25.9711866546904,25.9635514866968,25.9574544888187,"complete"
"Q08752","PPID","Peptidyl-prolyl cis-trans isomerase D",NA,NA,0.795115192325735,0.00846494468809053,FALSE,24.152496912005,23.9625630581231,24.3834537048692,23.244755228604,23.5111360131324,23.3572768562837,"MAR"
"Q08945","SSRP1","FACT complex subunit SSRP1",NA,NA,0.765374440430499,0.237269121898968,FALSE,22.5550158031091,23.0723856881416,24.0924205468468,23.0140968085145,22.0530479062601,22.3565540020314,"complete"
"Q08J23;Q08J23-2","NSUN2","tRNA (cytosine(34)-C(5))-methyltransferase","Matrix","Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications",0.104285031078497,0.349271708797184,FALSE,26.5732838997497,26.4671904845798,26.7546882102578,26.4098860288925,26.5296499271458,26.5427715453135,"complete"
"Q09028-3;Q09028;Q09028-2;Q09028-4","RBBP4","Histone-binding protein RBBP4",NA,NA,0.705382415101599,0.105626044359335,FALSE,25.532898733484,25.8440045552729,26.3889892578921,25.6281179586951,25.1759845234444,24.8456428192047,"complete"
"Q09161","NCBP1","Nuclear cap-binding protein subunit 1",NA,NA,0.824373547156032,0.251619129835002,FALSE,23.1576601696177,23.2425610730632,21.6509802408664,21.8089987931694,21.8675866157978,21.901495433112,"MAR"
"Q09666;Q09666-2","AHNAK","Neuroblast differentiation-associated protein AHNAK",NA,NA,0.639975344619966,0.0756557095433139,FALSE,27.093054843782,26.848888979433,26.3755592975107,25.9209384555126,26.4272931289859,26.0493455023673,"complete"
"Q0VDF9","HSPA14","Heat shock 70 kDa protein 14",NA,NA,-0.251794971519931,0.172077986572661,FALSE,23.5479154947778,23.4816208019,23.3179696182784,23.7002587098761,23.9175711413961,23.4850609782438,"MAR"
"Q0VGL1","LAMTOR4","Ragulator complex protein LAMTOR4;Ragulator complex protein LAMTOR4, N-terminally processed",NA,NA,-0.326489798547868,0.220958814244488,FALSE,25.7649317753805,26.0762938846879,25.8208831025818,26.3988326984772,25.8371729318047,26.4055725280119,"complete"
"Q10469","MGAT2","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",NA,NA,0.571179995427197,0.129631513580998,FALSE,25.8083199636567,25.8993515435427,25.8837235149486,25.2381705907976,24.9230999055977,25.7165845394711,"complete"
"Q10471;Q10471-2","GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form",NA,NA,0.384239477849231,0.0863071642783092,FALSE,26.9948766196634,27.000049282227,26.8656879746713,26.486149170994,26.3964672117871,26.8252790602329,"complete"
"Q10567-2;Q10567","AP1B1","AP-1 complex subunit beta-1",NA,NA,0.198464183411232,0.343577432516459,FALSE,25.5367855537937,25.2698695408986,25.4082371188859,24.9151528929446,25.2461690434667,25.4581777269332,"complete"
"Q10570","CPSF1","Cleavage and polyadenylation specificity factor subunit 1",NA,NA,-1.69059054942487,0.232457196414927,FALSE,NA,27.6731604684958,26.0804109053536,29.3499947359424,27.1191739936944,29.2329599794119,NA
"Q10713;Q10713-2","PMPCA","Mitochondrial-processing peptidase subunit alpha","Matrix","Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases",-0.0317583320688009,0.77748395767954,FALSE,30.2361688213977,30.287480432587,30.4832741673821,30.4674561494749,30.4100777136403,30.224664554458,"complete"
"Q12756;Q12756-3;Q12756-2","KIF1A","Kinesin-like protein KIF1A",NA,NA,-0.849325595811266,0.0741288445652524,FALSE,NA,22.8859484595244,22.5721587493272,23.3715674518633,23.2524754896798,24.1110946591681,NA
"Q12765;Q12765-2;Q12765-3","SCRN1","Secernin-1",NA,NA,0.0691755502969649,0.806328417698771,FALSE,23.0237122769874,23.0849263222486,23.7855752104803,23.3322795340663,23.1393253477364,23.2150822770227,"complete"
"Q12769;Q12769-3","NUP160","Nuclear pore complex protein Nup160",NA,NA,0.623793226448434,0.0534354509392902,FALSE,25.3005277415139,25.1020358884568,25.6919052861764,24.6042464419979,24.8430751732142,24.7757676215897,"complete"
"Q12788","TBL3","Transducin beta-like protein 3",NA,NA,1.33920878999493,0.148354246417622,FALSE,22.0390410729449,22.9229894207112,22.8275657127135,22.3186853385167,21.2639279416112,20.1893565562569,"complete"
"Q12789-3;Q12789","GTF3C1","General transcription factor 3C polypeptide 1",NA,NA,0.271397001818332,0.539040961098486,FALSE,26.9814687909011,26.9891230676018,25.8947415453588,26.3392733458089,26.548414703188,26.1634543494098,"complete"
"Q12792;Q12792-4;Q12792-3","TWF1","Twinfilin-1",NA,NA,-0.115094847893335,0.266157969646231,FALSE,23.8191036843618,23.8498156212827,23.6093060157371,23.889451836332,23.8779164815267,23.8561415472029,"MAR"
"Q12797-10;Q12797;Q12797-9;Q12797-6;Q12797-11;Q12797-5;Q12797-8;Q12797-2;Q12797-7;Q12797-4;Q12797-3","ASPH","Aspartyl/asparaginyl beta-hydroxylase",NA,NA,0.0751539694876655,0.532639808745446,FALSE,26.0221817758249,26.0934398006306,26.3409126995621,26.1600283137477,26.0148184895278,26.0562255642791,"complete"
"Q12800-4;Q12800;Q12800-2;Q12800-3;Q9NZI6","TFCP2","Alpha-globin transcription factor CP2",NA,NA,-0.00737777869214895,0.984254279737444,FALSE,23.2676703082493,23.5809106739452,NA,23.8684057931585,23.5814072693005,22.8451917469092,NA
"Q12841;Q12841-2","FSTL1","Follistatin-related protein 1",NA,NA,3.04208147083027,0.106776944253526,FALSE,25.2177014465601,23.7092304773117,23.567764882452,20.3096454637667,23.443708298411,19.6150986316553,"MNAR"
"Q12846;Q12846-2","STX4","Syntaxin-4",NA,NA,-0.22995517619847,0.234931714434516,FALSE,27.2452024400107,26.9982196979547,26.9539109580918,27.0337756911603,27.3882122563585,27.4652106771338,"complete"
